Acquisition_ID,Date_ID,Customer_ID,Campaign_ID,Channel_ID,Geography_ID,Acquisition_Cost,First_Order_Value,Customer_Lifetime_Value
490,20250527,490,11,2,7,652.24,5104.29,20370.18
491,20251031,491,18,1,4,945.73,9638.79,19899.7
492,20250806,492,19,5,7,365.15,3167.37,6554.14
493,20251218,493,6,4,19,469.01,2927.65,13141.94
494,20250321,494,10,1,22,1108.3,7855.05,12406.84
495,20251201,495,1,6,7,131.22,3667.41,11865.73
496,20250317,496,8,4,12,1423.55,6809.31,14286.18
497,20250818,497,8,5,10,1026.87,9809.89,21430.89
498,20251215,498,10,5,11,276.15,8876.75,33590.47
499,20251210,499,19,2,22,356.44,6090.7,27866.96
500,20251121,500,6,3,22,477.55,7490.22,11630.89
501,20250610,501,5,1,2,1186.09,6230.92,11704.87
502,20250410,502,11,6,30,1274.52,4857.13,12210.1
503,20251106,503,7,1,8,1069.05,6116.74,14572.34
504,20250729,504,4,6,27,894.49,2220.04,9411.61
505,20250124,505,18,3,23,361.35,1429.54,2552.85
506,20250714,506,3,3,9,495.8,4178.24,19031.96
507,20250322,507,11,4,27,1379.35,8394.68,25847.15
508,20250506,508,4,4,24,173.34,6759.32,11144.16
509,20250721,509,10,1,13,1453.0,4016.46,6288.9
510,20251115,510,3,1,4,698.95,2386.15,9239.3
511,20250818,511,3,1,7,1462.64,2576.54,10258.67
512,20250103,512,17,1,17,528.95,3169.06,15618.11
513,20250103,513,12,2,16,1213.35,1156.88,3939.62
514,20251231,514,7,3,27,1379.37,9801.21,19835.77
515,20250424,515,12,1,18,687.62,2847.26,13120.84
516,20250313,516,2,1,13,968.4,1780.95,5296.1
517,20250120,517,16,5,10,334.54,5095.47,18086.13
518,20250309,518,2,1,13,591.63,3018.7,14180.94
519,20250116,519,12,4,14,1235.26,3394.41,11010.3
520,20251028,520,7,4,6,851.6,1840.5,6335.29
521,20250430,521,7,3,4,1309.82,8829.2,40310.67
522,20250130,522,12,2,30,1092.07,8943.89,31989.29
523,20250511,523,12,4,1,324.79,6772.84,16205.76
524,20251024,524,8,6,21,986.66,8560.42,39264.53
525,20250712,525,3,1,27,642.35,5433.51,10926.43
526,20251227,526,9,4,7,1402.74,852.63,2366.62
527,20251207,527,8,2,26,939.48,8922.6,20769.04
528,20251011,528,13,3,11,1479.35,1539.17,4816.86
529,20251214,529,7,2,23,1198.25,5952.36,18729.98
530,20250113,530,19,4,14,1141.89,1048.17,3541.24
531,20251224,531,14,3,22,1344.58,1311.17,4238.58
532,20250521,532,19,3,12,814.46,8334.03,14771.97
533,20251004,533,17,4,3,1005.63,7094.71,17552.97
534,20251231,534,9,6,17,332.43,8522.6,29529.89
535,20250102,535,9,1,27,134.3,8767.21,29692.68
536,20250109,536,9,3,3,1037.77,3816.15,16694.24
537,20251217,537,14,3,14,1491.2,8912.12,26006.71
538,20250805,538,8,2,21,1297.98,4766.98,16804.75
539,20250819,539,10,4,16,272.28,3645.27,5597.38
540,20250719,540,16,5,20,1437.86,2973.7,13200.0
541,20250310,541,6,4,15,560.85,6401.15,11534.12
542,20250722,542,7,3,9,747.45,8642.64,28017.64
543,20250315,543,1,3,25,488.91,1398.36,3403.67
544,20250825,544,4,2,27,1395.0,4522.11,18929.08
545,20250203,545,19,6,14,596.56,6887.2,23859.83
546,20250829,546,11,5,11,1136.31,3614.14,17738.94
547,20250919,547,8,1,30,1296.34,9007.39,22800.1
548,20250228,548,20,4,12,499.19,7392.73,30241.31
549,20251022,549,6,5,7,423.05,6088.5,30148.16
550,20250117,550,15,6,13,615.94,6724.01,23965.13
551,20250215,551,3,4,14,425.84,7274.88,28822.62
552,20250205,552,8,3,19,348.31,5824.29,25331.17
553,20250816,553,3,1,10,1042.04,8913.75,43623.89
554,20251107,554,9,6,2,1380.57,8158.58,27304.71
555,20250116,555,18,6,5,1305.13,8302.84,33474.29
556,20250602,556,1,5,12,314.56,3971.8,18412.66
557,20250607,557,19,3,26,637.19,2445.35,9377.43
558,20251107,558,14,6,3,469.84,4952.6,18907.42
559,20250217,559,6,2,23,1138.4,3367.16,13024.24
560,20251021,560,13,6,13,670.42,6570.36,12341.27
561,20250712,561,16,4,8,241.21,1610.07,3940.25
562,20250213,562,17,2,15,708.82,7108.07,34536.86
563,20250719,563,20,3,22,293.15,2655.13,6224.97
564,20250213,564,8,2,26,615.15,8183.27,30901.33
565,20250421,565,16,1,8,1058.02,1441.26,2804.66
566,20250731,566,6,1,14,1138.1,9314.53,32986.6
567,20251028,567,14,2,23,1492.22,1334.83,4372.95
568,20251117,568,6,3,5,305.16,9616.6,27194.28
569,20250510,569,10,5,29,1154.86,9868.43,42560.78
570,20251010,570,16,3,25,848.93,6406.19,15268.07
571,20251012,571,7,5,28,1374.63,2209.38,5559.53
572,20250416,572,8,6,19,523.82,6435.91,17913.52
573,20250901,573,4,1,1,1456.57,1733.47,8240.31
574,20251113,574,13,4,17,478.0,6574.84,15915.54
575,20250320,575,5,5,11,1451.55,1922.2,4219.04
576,20250321,576,9,6,6,381.06,6259.7,28866.63
577,20250909,577,16,2,27,1137.01,3380.9,9566.4
578,20250327,578,7,6,12,1277.19,1497.91,6620.1
579,20250930,579,11,6,24,785.87,7281.69,35888.67
580,20251031,580,5,5,19,427.38,4401.35,11160.55
581,20250823,581,17,3,12,761.04,3392.88,12278.62
582,20250109,582,13,2,1,1445.81,7771.84,30108.27
583,20250219,583,12,4,21,450.65,5155.5,22264.46
584,20250622,584,11,4,27,163.29,5980.29,28525.37
585,20251012,585,6,1,30,1195.48,6475.57,19337.39
586,20250603,586,17,3,28,1465.11,4930.41,21561.79
587,20250903,587,12,6,6,412.15,624.76,938.05
588,20250529,588,18,1,25,431.35,7564.41,24954.49
589,20251117,589,16,5,6,647.36,2909.77,9800.51
590,20250704,590,8,3,28,827.22,3639.35,5748.22
591,20250106,591,15,2,29,1333.68,1333.71,2218.3
592,20251101,592,2,3,26,664.75,8732.41,16178.99
593,20251116,593,14,4,4,433.95,4388.81,7674.55
594,20250624,594,16,4,13,1284.66,2174.63,8566.3
595,20250406,595,7,2,17,1258.26,1295.99,4150.51
596,20250131,596,19,6,11,1188.82,3476.55,7121.55
597,20250519,597,6,3,11,316.8,6920.3,16637.23
598,20251231,598,19,5,12,679.44,6505.98,10734.72
599,20250307,599,11,3,17,260.11,1204.73,3950.77
600,20250702,600,6,6,29,598.06,5117.14,24881.48
601,20250823,601,6,1,21,1168.91,6968.46,17676.39
602,20250714,602,4,4,23,1205.55,1432.78,2740.54
603,20250110,603,9,2,30,829.99,4163.28,8506.5
604,20250907,604,19,1,21,1308.05,3979.28,11645.61
605,20250412,605,8,3,19,340.49,9291.54,26455.84
606,20250321,606,10,3,14,790.84,2570.66,8042.65
607,20250508,607,14,4,25,691.56,6045.43,11222.18
608,20250929,608,13,6,26,160.15,1971.98,7796.55
609,20251013,609,14,3,27,491.58,6815.3,27724.18
610,20250310,610,14,1,8,1471.3,8615.72,42580.08
611,20250622,611,15,5,6,1115.7,6877.84,23511.43
612,20250310,612,11,5,2,1148.06,2463.82,5695.39
613,20250804,613,8,2,9,166.73,9215.14,16004.7
614,20251024,614,11,2,19,1386.96,6019.93,23091.89
615,20250117,615,5,6,20,1354.39,9407.82,32284.67
616,20250816,616,14,5,25,1418.65,4445.16,8267.82
617,20251127,617,6,2,11,792.95,4623.75,13282.65
618,20250314,618,17,1,13,676.68,3913.98,7405.86
619,20250331,619,15,1,9,492.9,1593.35,3700.68
620,20250805,620,12,1,10,1316.0,4924.5,21053.88
621,20251209,621,16,1,4,1427.44,9983.96,19445.55
622,20250705,622,15,6,8,137.93,2702.07,9805.52
623,20251106,623,20,3,9,1282.96,6448.76,19317.75
624,20250711,624,8,2,28,663.05,1414.26,4927.14
625,20250216,625,12,2,28,946.18,9257.35,43992.45
626,20251223,626,18,2,7,786.5,9777.52,39978.04
627,20251003,627,9,4,26,1487.13,760.26,2033.95
628,20250710,628,2,2,11,634.97,1971.42,4622.54
629,20250412,629,20,1,13,1202.96,8049.25,26590.05
630,20250709,630,11,2,1,224.14,3147.71,14633.24
631,20250517,631,19,2,2,584.77,2827.13,5869.5
632,20251120,632,10,4,9,576.58,5861.91,27195.98
633,20250908,633,19,3,11,549.71,3247.7,7921.11
634,20250325,634,20,6,29,1178.97,7620.64,21505.45
635,20251005,635,10,3,9,296.18,9777.79,41660.52
636,20250907,636,13,5,20,166.74,6392.74,24051.76
637,20250707,637,14,5,22,1194.83,4719.07,11255.84
638,20251211,638,18,1,9,1374.92,7480.83,19951.75
639,20250806,639,15,6,21,993.96,9574.66,19908.29
640,20250123,640,6,3,15,828.59,3050.17,10585.11
641,20250811,641,11,4,30,190.35,8858.86,36248.5
642,20250214,642,1,1,24,1131.7,9597.69,20735.5
643,20250116,643,6,3,12,844.41,800.15,2086.83
644,20250921,644,6,6,30,1074.35,3855.12,18113.69
645,20250908,645,15,3,21,1468.86,5495.31,13252.34
646,20250303,646,16,2,23,125.88,9240.11,26829.12
647,20251207,647,8,1,29,1403.21,9543.15,29078.01
648,20251222,648,4,3,1,228.53,9115.77,14064.99
649,20250427,649,11,4,29,731.55,5849.18,9882.85
650,20251002,650,1,4,1,735.55,1610.93,6002.17
651,20251110,651,10,4,21,297.55,9864.52,42896.75
652,20250526,652,7,5,23,401.9,8436.76,32129.95
653,20251119,653,5,5,6,205.68,7688.31,21108.35
654,20250508,654,14,5,22,925.23,2058.53,8933.23
655,20250301,655,15,1,12,1337.23,6056.68,9797.97
656,20250203,656,19,6,8,1152.49,5526.05,17886.9
657,20250223,657,19,3,30,671.47,1615.08,2852.91
658,20250905,658,4,3,15,1434.57,5253.53,8694.73
659,20250825,659,17,6,10,1365.67,7383.16,21700.49
660,20250308,660,11,2,6,962.38,673.66,3053.01
661,20250722,661,5,4,21,172.78,4106.98,10871.6
662,20250821,662,7,6,21,1226.93,3000.47,11488.49
663,20250404,663,9,5,14,738.77,8796.19,30554.43
664,20251014,664,13,5,8,461.72,9716.81,31908.23
665,20251007,665,6,5,16,658.47,7448.86,16930.92
666,20250320,666,12,3,29,1212.29,7278.11,18529.28
667,20250718,667,1,4,10,300.09,4255.31,18566.45
668,20251016,668,3,3,29,1091.0,9539.96,15488.01
669,20250623,669,19,2,2,1368.69,8383.93,27796.31
670,20250718,670,18,1,3,454.03,9018.79,26017.1
671,20250726,671,19,3,8,630.1,5868.74,12307.82
672,20250513,672,20,2,18,461.27,1091.16,3402.34
673,20251207,673,13,6,12,1407.82,1170.63,3736.15
674,20250419,674,3,3,20,207.26,4430.41,13347.5
675,20250606,675,17,5,25,1285.64,5502.04,18901.8
676,20250713,676,6,4,6,922.89,3584.75,5915.75
677,20251119,677,12,5,1,364.92,1719.72,3403.05
678,20250724,678,15,4,17,537.37,9412.58,18668.32
679,20250606,679,18,4,12,1409.48,5036.02,21986.37
680,20250616,680,17,1,20,639.57,6566.79,22723.52
681,20251201,681,15,6,19,1485.0,4549.74,10805.97
682,20250525,682,1,1,1,737.85,5158.4,17432.37
683,20250701,683,11,4,29,1095.16,3850.58,19229.05
684,20250122,684,5,2,18,1415.55,2680.84,10282.64
685,20250424,685,18,4,16,1333.62,4648.45,20756.63
686,20250419,686,8,4,14,1187.92,7778.41,16828.04
687,20250827,687,8,6,2,185.04,6186.57,26553.89
688,20250713,688,2,3,13,909.61,2413.1,3657.62
689,20250129,689,19,5,4,880.26,7979.38,24997.85
690,20251203,690,18,4,9,1192.11,5071.33,22148.73
691,20250821,691,13,4,10,587.72,9546.92,20702.01
692,20250909,692,15,2,26,797.77,3950.43,7193.8
693,20250106,693,7,3,19,344.72,6109.63,12974.69
694,20250211,694,17,4,10,190.41,6273.2,21684.69
695,20250216,695,10,6,23,1485.74,4447.94,20055.13
696,20251006,696,6,6,2,1224.01,6933.76,30033.12
697,20251127,697,1,3,24,846.05,2223.49,10436.87
698,20250725,698,16,3,23,1290.68,9576.16,24331.9
699,20251127,699,16,2,25,987.62,2907.81,6050.66
700,20251022,700,19,6,21,416.44,1647.33,5459.52
701,20250429,701,3,1,17,1468.03,9498.34,27966.5
702,20250608,702,20,1,9,442.77,8506.67,30784.67
703,20250720,703,15,1,19,367.63,8930.78,19130.57
704,20250216,704,1,3,30,1326.94,1860.42,6890.55
705,20250925,705,6,2,7,1407.88,8300.17,20162.68
706,20250124,706,2,2,28,1158.69,6598.92,19376.02
707,20250401,707,13,3,22,292.77,6944.01,14261.15
708,20250204,708,20,3,13,290.08,5039.25,7705.03
709,20250713,709,12,1,10,1147.36,1781.62,3237.57
710,20250821,710,6,2,24,1017.06,9130.41,34564.23
711,20250729,711,7,5,5,457.79,2180.26,9233.75
712,20251124,712,19,2,20,911.86,5028.15,9438.51
713,20250316,713,7,1,9,1354.75,6360.85,22057.58
714,20251203,714,20,5,6,608.26,7678.82,28730.57
715,20250309,715,2,1,15,1319.44,5753.9,15261.24
716,20250228,716,11,3,25,1088.21,2597.67,12005.14
717,20250525,717,10,5,3,1432.2,5335.92,21878.5
718,20250327,718,20,1,14,596.4,7018.64,27952.9
719,20250417,719,12,3,7,1430.91,7880.15,22853.71
720,20250527,720,11,6,30,624.19,6451.16,13518.03
721,20250831,721,6,2,7,1174.78,7133.87,24407.15
722,20250222,722,4,3,20,176.49,8957.24,32683.92
723,20250104,723,20,4,21,101.51,8774.22,22924.21
724,20250920,724,7,6,5,1262.99,9479.49,20112.92
725,20251021,725,14,3,5,392.97,1172.76,5783.09
726,20251222,726,10,5,11,592.76,3017.58,8168.51
727,20250612,727,3,1,7,552.09,2781.51,6635.26
728,20251007,728,6,1,25,974.79,3572.35,12895.16
729,20251109,729,10,3,24,786.25,5925.21,24152.69
730,20250927,730,14,3,7,888.32,6944.88,28833.86
731,20251215,731,7,3,9,1089.93,1363.47,4460.71
732,20250331,732,16,5,28,745.2,2580.4,9436.94
733,20251117,733,7,3,3,1259.27,1047.69,2127.91
734,20250720,734,7,3,23,608.87,5200.14,17794.37
735,20251010,735,9,2,2,890.98,8242.05,21064.68
736,20250104,736,2,2,9,467.41,2376.9,4066.08
737,20251007,737,7,2,5,671.76,9908.36,23186.32
738,20250813,738,3,5,20,705.31,1881.84,7466.82
739,20250126,739,10,6,26,426.53,2639.15,6029.6
740,20250602,740,2,5,3,314.81,4598.36,20041.34
741,20250701,741,4,2,21,346.75,959.26,2919.54
742,20250912,742,12,4,26,217.87,7961.48,36247.54
743,20250217,743,8,6,1,868.49,4974.63,24594.81
744,20251117,744,18,6,7,760.37,4960.54,8243.12
745,20250109,745,3,6,26,735.02,6437.87,17283.38
746,20251123,746,5,2,1,755.05,4798.59,23586.39
747,20250131,747,10,6,30,629.9,8561.49,32063.09
748,20250521,748,9,4,3,1345.92,5455.7,25067.64
749,20251109,749,3,1,22,380.32,2996.37,9722.42
750,20250616,750,20,5,22,550.52,2801.76,8384.32
751,20251124,751,13,5,30,1263.48,6944.88,33202.51
752,20251020,752,1,1,20,456.66,8140.93,24318.14
753,20250525,753,3,1,15,788.44,8860.5,40459.55
754,20250509,754,17,4,20,870.86,6770.18,14092.51
755,20251204,755,13,4,4,258.43,2258.35,7433.26
756,20250502,756,9,4,29,1384.96,5647.11,23841.61
757,20250504,757,17,5,19,316.31,7840.36,29657.15
758,20250705,758,7,1,7,539.02,5535.25,9053.26
759,20250830,759,19,6,2,801.26,7671.76,18587.01
760,20250316,760,8,5,6,906.39,7200.72,31988.09
761,20250604,761,1,3,14,1192.49,6693.26,26787.99
762,20250611,762,3,2,27,1237.23,1312.03,3914.37
763,20250612,763,14,6,2,296.78,5807.73,24519.88
764,20251126,764,3,3,29,592.67,2166.9,3367.82
765,20250326,765,7,5,23,1273.14,3726.66,7753.6
766,20251127,766,4,6,18,243.69,1496.81,4064.73
767,20250804,767,17,2,15,233.48,2290.74,4743.64
768,20251115,768,5,4,12,843.69,5552.14,18285.76
769,20251017,769,6,6,9,1126.8,5693.62,27547.7
770,20250117,770,3,5,5,277.48,2850.56,13753.95
771,20250406,771,1,1,25,898.51,8761.36,37799.86
772,20251024,772,7,2,9,1491.89,1104.7,3745.36
773,20250530,773,19,5,22,1474.33,6264.94,21721.78
774,20250310,774,1,3,9,587.59,4165.6,12981.71
775,20250822,775,3,6,17,623.48,3245.85,6906.78
776,20250815,776,15,3,16,305.45,8606.52,38359.61
777,20250123,777,4,1,20,897.16,7802.95,18967.11
778,20250917,778,2,3,28,1486.44,5183.0,25771.28
779,20251009,779,2,6,13,256.14,3448.2,9030.1
780,20250812,780,6,6,8,1063.02,5696.83,10561.12
781,20250914,781,5,6,5,1129.22,5361.98,11916.31
782,20251129,782,10,4,19,998.45,8324.25,41216.71
783,20250722,783,19,6,24,433.94,5831.44,21358.56
784,20251008,784,2,6,6,555.12,3912.6,13727.38
785,20250521,785,20,1,7,780.62,2705.94,7232.4
786,20251109,786,13,3,22,683.51,5464.91,19835.78
787,20250820,787,3,1,24,469.09,1621.69,3973.85
788,20250617,788,17,4,1,1382.12,4032.37,10595.27
789,20250926,789,8,1,25,614.41,5752.26,19709.53
790,20250110,790,1,4,14,634.6,3656.35,17044.84
791,20250915,791,5,6,21,715.48,6940.0,20702.74
792,20251023,792,16,5,22,507.24,2615.49,12447.24
793,20250219,793,5,2,9,912.68,8961.05,14701.3
794,20251029,794,12,6,16,578.13,5007.36,15532.44
795,20250925,795,12,5,22,1136.62,9736.8,27722.83
796,20250629,796,20,3,3,157.84,5868.25,13779.45
797,20250220,797,10,5,10,1370.69,7196.44,24962.73
798,20250611,798,18,2,14,1446.54,5851.21,28641.57
799,20250929,799,10,5,28,1325.68,7943.25,17143.12
800,20250306,800,18,1,21,1376.13,827.87,1461.09
801,20250710,801,4,3,13,262.95,6595.96,26033.16
802,20250218,802,1,6,24,1106.14,8564.61,14518.64
803,20250926,803,8,2,24,1114.62,9577.02,39958.49
804,20251121,804,19,2,27,1422.13,6753.29,16981.14
805,20250728,805,12,5,26,510.24,6000.21,16385.83
806,20250419,806,16,3,24,906.7,8192.5,33415.9
807,20250515,807,13,5,20,483.56,1007.43,3100.85
808,20250411,808,10,2,4,932.6,7325.27,24440.31
809,20250724,809,5,4,24,1434.79,3523.99,13937.39
810,20250915,810,18,2,30,777.09,4954.06,8378.51
811,20250502,811,6,4,15,235.41,8999.77,44153.28
812,20250806,812,4,4,30,531.29,8932.81,16747.7
813,20250725,813,20,4,27,509.83,641.29,2980.4
814,20251121,814,12,4,25,920.69,1088.9,5197.7
815,20250616,815,16,2,27,555.15,6926.1,23616.02
816,20251224,816,3,5,7,373.16,9899.48,27015.22
817,20250224,817,5,5,1,1089.25,4162.51,19601.27
818,20251214,818,16,1,16,716.78,8658.51,26476.62
819,20250214,819,16,4,20,536.45,9133.27,38138.72
820,20250626,820,5,5,12,365.31,2459.98,11157.28
821,20250714,821,20,4,20,1400.29,8473.99,34486.05
822,20250827,822,6,1,14,399.88,1747.19,7681.97
823,20251103,823,1,3,23,570.29,6421.92,18401.7
824,20250918,824,8,5,10,622.95,1027.85,2898.13
825,20250524,825,2,6,27,1220.41,1080.3,3521.75
826,20250912,826,3,1,12,1499.12,2453.65,10392.65
827,20251102,827,13,6,20,242.27,2145.8,9824.98
828,20250821,828,18,4,11,181.43,3053.96,10342.46
829,20250312,829,12,4,23,500.2,4933.65,17525.63
830,20250925,830,16,6,30,402.3,2694.57,12822.98
831,20250523,831,13,5,25,351.01,6976.5,23105.03
832,20250313,832,11,3,6,230.38,7541.75,22914.64
833,20250514,833,18,6,8,1471.22,5343.64,10307.12
834,20250730,834,8,6,20,382.04,4527.16,19403.89
835,20250830,835,18,5,17,1184.6,9507.14,44033.32
836,20251113,836,8,2,3,343.1,7556.86,26945.03
837,20250811,837,7,2,29,922.76,7852.73,35207.33
838,20250628,838,8,5,23,1134.33,2384.23,7657.2
839,20250505,839,19,3,13,1136.01,2418.76,4769.99
840,20250513,840,6,3,19,205.35,5615.99,21326.12
841,20250902,841,14,5,28,648.72,7449.42,19647.65
842,20250225,842,8,3,18,1121.93,2343.26,7508.43
843,20250727,843,20,6,9,1230.25,9564.25,29743.84
844,20250305,844,7,5,24,131.99,7070.91,19789.14
845,20251215,845,10,3,8,578.45,8443.42,28157.36
846,20250505,846,10,4,8,196.73,2062.13,9725.65
847,20250319,847,18,6,26,202.28,2286.18,5800.76
848,20250814,848,15,2,6,1006.76,5153.59,12736.37
849,20250801,849,12,3,5,854.28,2126.16,4876.41
850,20251120,850,3,3,27,1121.85,2325.46,7278.34
851,20250421,851,18,1,28,726.04,9346.93,42177.79
852,20250812,852,9,1,12,216.07,1723.57,2869.21
853,20250820,853,9,6,8,826.21,7343.19,18992.32
854,20250419,854,10,6,17,1314.91,9645.06,44003.87
855,20250802,855,14,6,3,1332.93,5843.02,23946.37
856,20250530,856,19,4,17,227.09,4639.25,11433.54
857,20250325,857,1,4,3,255.09,2459.71,5518.73
858,20250329,858,19,6,4,189.61,8643.68,41090.15
859,20250801,859,5,2,5,240.79,2898.73,7522.03
860,20250103,860,5,6,9,305.52,8313.72,27510.56
861,20251020,861,10,1,16,355.23,7431.84,31558.15
862,20250813,862,2,4,18,1497.57,4967.71,14794.84
863,20250321,863,1,3,11,1218.5,8636.43,42953.22
864,20250127,864,18,6,10,640.58,3107.21,14626.61
865,20250302,865,11,3,10,590.88,1011.62,1534.41
866,20250619,866,5,2,13,277.67,9963.1,27699.03
867,20250810,867,15,6,11,1282.57,799.61,1335.24
868,20250818,868,3,3,4,155.28,7027.06,13368.54
869,20250503,869,17,3,19,966.97,3434.98,10852.69
870,20250711,870,3,1,24,975.21,9107.36,37116.79
871,20250922,871,8,5,19,655.47,3587.46,16284.73
872,20250126,872,1,3,21,204.1,5275.72,26093.74
873,20250309,873,11,1,5,626.11,2162.13,4980.48
874,20250527,874,11,2,18,181.0,7649.8,23912.33
875,20250808,875,5,2,26,712.78,5637.75,16863.79
876,20250511,876,19,5,20,1295.88,6057.14,29630.26
877,20251111,877,2,6,26,627.78,9931.23,36722.91
878,20250117,878,14,4,29,1428.17,8521.32,37284.18
879,20250913,879,7,4,4,967.81,5605.28,24330.35
880,20250103,880,14,6,27,696.66,9266.52,28092.66
881,20250813,881,9,3,22,546.28,8654.32,33678.62
882,20251128,882,20,2,18,415.11,9221.1,22536.48
883,20250818,883,1,4,2,1274.05,2026.52,8042.61
884,20250430,884,12,3,7,627.81,890.73,2991.8
885,20250910,885,16,2,10,1287.57,2983.42,7152.87
886,20250209,886,3,2,23,1211.99,6401.47,18669.69
887,20251211,887,10,6,2,336.41,555.3,2034.41
888,20250523,888,7,2,13,1324.9,9363.7,16011.05
889,20250728,889,13,6,13,1359.23,1086.34,5382.02
890,20250108,890,16,6,5,1137.98,8981.14,16977.3
891,20250504,891,8,2,10,237.87,9600.65,43361.65
892,20250727,892,9,5,1,1065.14,8976.26,16497.07
893,20250121,893,17,2,15,113.51,4071.4,7930.57
894,20251101,894,14,2,22,463.15,7945.23,20375.02
895,20251220,895,5,4,16,316.96,8836.44,43527.35
896,20250113,896,14,4,6,958.09,2911.42,6070.31
897,20251106,897,10,6,1,761.54,5569.16,17052.52
898,20250606,898,20,5,11,1317.19,4714.03,20411.53
899,20250826,899,13,1,1,375.4,6641.17,23411.9
900,20250502,900,2,2,7,928.48,8741.81,15628.4
901,20251230,901,13,3,4,696.77,4470.43,18205.99
902,20250420,902,20,2,23,586.14,2132.97,8826.6
903,20250216,903,8,1,5,557.05,2874.14,9326.45
904,20250818,904,16,4,19,1096.07,1482.43,4651.05
905,20251217,905,12,2,13,806.06,8968.9,22570.86
906,20250912,906,7,3,1,1221.83,9812.41,18965.74
907,20251220,907,5,1,17,500.73,742.19,1184.74
908,20250424,908,19,5,22,1024.76,2150.79,7932.52
909,20250928,909,14,2,20,1047.12,4664.38,13409.71
910,20250420,910,5,4,16,715.09,815.04,2522.95
911,20250323,911,12,6,8,320.36,878.73,2267.45
912,20250703,912,3,3,15,129.94,4004.8,13115.2
913,20250405,913,3,1,10,196.75,6468.54,10610.55
914,20251003,914,7,5,19,1209.63,1513.64,4397.43
915,20251029,915,17,2,11,589.01,3335.91,6951.84
916,20250530,916,9,4,13,1134.42,5314.16,8516.27
917,20250218,917,3,2,22,554.58,2418.06,8409.95
918,20250422,918,19,2,2,468.13,8768.98,17818.59
919,20250424,919,15,6,17,831.99,3499.13,14250.96
920,20251010,920,8,2,19,1453.26,3907.67,19448.99
921,20250419,921,9,5,7,1185.3,5531.22,23328.36
922,20251021,922,10,5,23,668.86,9835.77,16056.45
923,20250730,923,6,1,11,1193.47,1194.59,5471.15
924,20251026,924,4,1,16,973.42,1086.05,5397.43
925,20251120,925,15,3,11,725.17,8251.94,20544.99
926,20250308,926,18,4,6,349.82,4466.68,17827.29
927,20250430,927,11,6,15,444.57,1537.17,6231.51
928,20250102,928,18,1,25,1068.72,6562.98,29649.79
929,20250419,929,12,5,16,1229.31,5612.18,17858.2
930,20250910,930,6,1,10,1283.95,9297.88,15469.0
931,20250203,931,3,4,2,721.62,6860.39,29103.76
932,20251016,932,6,2,17,295.15,2716.57,13478.18
933,20251221,933,8,2,16,549.04,5018.07,24754.84
934,20250308,934,7,1,27,836.89,6621.01,29598.84
935,20250709,935,16,1,9,897.44,9173.83,33483.44
936,20250627,936,16,3,24,1433.1,3058.63,12000.4
937,20250506,937,7,3,3,551.27,7959.55,38504.61
938,20251230,938,9,1,24,856.11,6512.91,18951.93
939,20250824,939,17,1,12,802.04,6038.93,28367.52
940,20251023,940,4,6,25,622.92,6302.62,27947.86
941,20250224,941,5,2,4,127.11,2271.61,5106.4
