Campaign_Performance_ID,Date_ID,Campaign_ID,Channel_ID,Geography_ID,Impressions,Clicks,Leads,Conversions,Spend,Revenue
428,20250418,8,1,5,226972,13042,3162,257,31142.37,900912.41
429,20251016,12,3,25,218228,6830,1147,127,62420.58,348496.98
430,20250817,6,1,7,121755,2242,583,40,35463.28,68838.84
431,20250515,5,6,14,202914,3917,933,198,31660.01,727738.86
432,20250328,10,6,11,49598,3459,337,93,14414.44,296600.5
433,20250403,17,4,18,82427,856,209,44,19702.37,77393.5
434,20250216,13,2,15,7971,220,51,7,2731.47,6678.82
435,20250812,17,5,19,138714,2995,562,97,50689.26,464822.78
436,20250430,2,2,8,124868,6425,781,224,36235.87,686607.4
437,20250209,13,2,21,81943,4237,719,133,14045.25,332990.13
438,20250822,6,2,23,204930,11658,3320,539,28327.8,1068993.17
439,20250510,12,5,26,162320,8495,1805,248,53518.2,466805.43
440,20250214,14,1,8,41629,1092,320,17,13692.89,77488.37
441,20250129,18,1,6,199924,2427,149,30,65780.96,61344.31
442,20250916,19,3,14,111415,8681,651,88,37508.39,170401.06
443,20250131,13,2,29,75765,1645,243,64,18712.79,55649.95
444,20250912,20,4,16,230231,8096,1165,166,86881.59,215058.49
445,20250722,5,3,24,30554,1215,219,38,3443.25,104323.21
446,20250515,10,4,18,151626,5548,1467,281,35735.11,357859.14
447,20250920,11,4,13,80376,871,179,53,9169.66,187510.98
448,20251027,15,6,6,222993,9937,2691,272,67982.77,1303593.56
449,20250207,15,2,5,228859,13295,1993,351,59427.1,299464.02
450,20250712,8,1,26,85926,6050,1051,267,20042.19,497552.18
451,20250825,12,3,2,78819,5846,962,179,20216.54,505052.25
452,20250118,13,1,22,178028,6237,443,69,33253.19,238550.91
453,20251122,12,5,11,109685,1164,171,51,35632.93,95219.66
454,20251223,1,4,21,9972,270,77,11,2279.28,13027.6
455,20250115,19,2,2,164658,12242,897,46,57556.45,201133.64
456,20250201,5,1,11,182359,13177,887,251,62553.46,1058527.72
457,20251224,11,6,7,198798,8027,1430,299,47501.37,1102261.36
458,20250815,4,3,2,73188,3234,913,248,11424.39,1045005.56
459,20250726,1,4,22,141977,7182,632,147,34827.03,441505.68
460,20250610,17,5,16,93819,1996,261,68,28660.21,173448.28
461,20250409,20,6,1,45257,2843,759,66,15037.75,74178.67
462,20250416,6,5,23,211756,15680,1166,274,42530.14,282952.39
463,20250227,10,2,23,237479,14852,781,91,80314.69,385301.8
464,20251106,8,6,4,30695,407,83,23,7020.5,72513.22
465,20250221,5,2,25,177828,8393,1998,589,44594.56,1328501.86
466,20250503,16,4,16,181866,6313,1835,371,19314.22,738707.15
467,20250606,15,4,25,238208,10064,1187,162,29065.49,734063.93
468,20250207,10,6,4,63055,3016,450,31,20948.88,126907.75
469,20250908,2,4,13,111230,1129,98,13,14322.16,52193.31
470,20251224,11,4,14,21115,1079,287,26,3264.31,74620.47
471,20250412,2,6,10,9470,263,19,5,1653.29,8587.32
472,20250707,1,4,6,181247,5548,1237,288,66817.5,615544.55
473,20250928,14,2,8,152031,10913,1778,484,55992.39,436263.59
474,20251021,2,6,10,187210,3537,419,72,42004.11,162256.55
475,20250907,11,5,27,35604,835,63,17,9593.75,65290.01
476,20250405,7,5,25,220806,12491,2389,581,54309.97,1646054.12
477,20250726,12,3,10,171375,10492,821,43,26872.5,172481.45
478,20250213,2,5,4,52211,3454,303,54,19572.89,214799.07
479,20251016,20,6,19,246132,11944,2610,747,61712.22,1449219.79
480,20250929,7,5,15,16221,303,69,14,6445.71,49305.74
481,20251130,9,4,14,30648,1611,91,12,9449.92,23164.69
482,20250527,5,5,2,8931,274,24,7,2014.98,14709.73
483,20250301,6,5,18,121156,7978,431,82,12440.94,383729.84
484,20251003,3,5,6,178341,11154,1567,344,69790.42,637791.19
485,20250624,7,4,17,151088,5789,971,203,47506.14,303356.43
486,20250621,15,4,2,172464,2822,492,123,45081.48,591391.46
487,20250602,16,1,2,58036,4221,722,212,20457.24,609295.16
488,20251124,13,5,13,156674,11884,819,228,22733.65,744547.56
489,20251212,14,2,7,195320,9788,2400,534,52999.8,741236.17
490,20250511,14,5,24,128458,10154,2767,697,25533.11,2409407.9
491,20250131,8,1,28,76351,1287,139,35,17730.73,28905.54
492,20250223,16,3,8,181750,12747,3172,374,44796.37,489471.26
493,20250401,3,3,15,97356,2495,304,24,27204.81,29295.78
494,20251227,1,2,29,73936,4240,728,211,10488.25,260361.56
495,20250523,11,3,17,200577,8948,920,55,17290.09,85279.73
496,20250618,9,6,26,210347,16111,892,199,79362.33,867417.96
497,20251111,11,4,15,145624,1872,310,49,43095.57,206186.83
498,20250313,13,4,7,245584,2806,323,84,27435.54,132544.01
499,20250610,5,6,29,171117,4501,270,14,14494.24,60519.41
500,20251210,19,4,25,53029,1223,238,70,9840.77,211629.16
501,20251008,15,4,6,80887,3349,460,52,29522.95,68891.35
502,20250517,15,1,21,130252,5805,344,89,47295.89,429166.54
503,20250513,1,2,29,21879,749,172,13,6181.43,28489.46
504,20250425,10,2,25,210472,14924,1511,439,34722.51,1019688.97
505,20250125,1,4,9,147115,4541,1190,301,23043.92,1060590.54
506,20250606,1,2,12,50289,3776,458,69,5990.51,203082.2
507,20250905,6,6,10,133451,8625,1928,300,24271.19,1477711.94
508,20250414,20,1,30,239140,12414,3025,880,62629.69,3235933.08
509,20251111,14,5,5,64294,4162,661,124,17485.34,580449.2
510,20250310,17,6,30,79836,3959,904,63,28582.59,159094.6
511,20250105,4,1,4,134617,6615,1909,342,23752.97,1098333.67
512,20251203,10,4,30,85171,1166,84,15,6968.57,35254.49
513,20251111,7,6,2,91954,2035,542,32,30478.81,43214.26
514,20250117,15,1,16,149923,7055,1879,524,26377.77,1558499.13
515,20251111,7,5,4,223788,16804,3738,1050,65411.1,4328030.14
516,20250215,3,4,4,106863,5250,1110,263,32854.36,556728.55
517,20251123,20,6,9,200735,4018,939,251,38545.38,814041.38
518,20250615,18,6,22,34381,2297,192,25,10496.88,73028.8
519,20250818,3,6,21,92819,2144,133,12,34937.68,39967.42
520,20250709,6,5,8,197960,2463,494,68,57217.02,100429.61
521,20251120,7,4,4,51620,1383,344,72,17200.24,292057.97
522,20250920,9,1,25,196796,5406,548,94,39360.07,123648.76
523,20251029,20,6,11,68149,4389,944,281,25410.14,982976.57
524,20250717,19,2,5,244566,10755,1781,324,50215.49,1208596.55
525,20251110,2,6,2,158194,3512,959,281,30977.36,727277.58
526,20250817,5,4,13,141714,3309,687,120,25561.13,342488.72
527,20250820,15,1,1,218351,10395,2146,451,20477.13,1240610.25
528,20251216,5,6,24,223957,10671,2256,658,60271.7,1499282.46
529,20250730,8,6,6,229224,17992,2628,718,29632.54,2701926.94
530,20250326,15,3,18,128389,3311,966,227,19491.65,445996.42
531,20250813,5,6,15,194055,8282,1754,142,28697.68,222300.25
532,20250126,18,4,30,213363,12074,1832,347,63922.2,1536191.55
533,20250825,8,5,30,138222,10471,1541,432,50859.26,1412747.13
534,20250505,1,1,20,241982,18124,3188,224,62247.29,826296.46
535,20250311,8,1,10,235237,10586,1057,271,75203.21,237561.61
536,20251011,10,3,7,226847,6072,1032,146,76635.34,303313.86
537,20250714,12,4,22,66015,3436,229,51,16666.01,125088.71
538,20250926,3,5,30,69503,2964,582,157,22707.68,722365.0
539,20250124,16,4,18,193865,13563,1735,381,28433.85,1009277.08
540,20250607,15,3,16,112339,4187,920,178,43047.08,547338.07
541,20250214,20,2,1,180643,13816,1989,274,61034.16,1211637.05
542,20250127,3,1,23,186916,11902,2102,552,52141.6,1610481.28
543,20250604,3,3,20,46441,3449,371,69,17606.36,126704.72
544,20250118,9,2,5,63261,3751,838,97,20079.93,347116.98
545,20250714,17,4,5,144713,5029,786,56,50360.89,185545.36
546,20250123,16,4,18,83314,1741,262,37,17934.24,35364.27
547,20251111,13,5,12,120320,3135,687,103,46990.7,204093.64
548,20250221,7,3,7,38984,897,189,37,13124.3,31897.67
549,20250226,10,6,30,226761,9060,1389,242,68711.48,978065.82
550,20250117,17,3,14,169768,2442,433,56,31725.35,174515.91
551,20250514,3,3,27,55264,1874,374,104,20715.64,108482.04
552,20250207,8,5,18,163100,6720,1439,317,59310.02,669249.96
553,20250520,14,4,4,75185,4664,1272,336,8297.94,1523516.45
554,20251214,5,3,23,18002,1149,103,11,2100.1,34796.46
555,20250710,4,4,27,238769,14306,3385,964,33277.66,2609906.07
556,20250917,13,6,15,91430,4686,573,89,34366.92,231934.38
557,20250621,8,4,8,123294,8143,1150,333,29364.09,821955.55
558,20250114,6,6,26,175502,10861,3250,830,59411.3,3289063.3
559,20250202,15,4,13,93941,3135,547,163,33736.54,359525.14
560,20250303,10,2,12,22307,671,65,5,3215.68,4891.05
561,20250112,10,5,29,209936,14029,3541,639,42787.94,1996048.56
562,20250225,19,3,4,105833,8238,1643,187,12562.78,375663.42
563,20251024,10,5,1,106036,8427,1916,216,40566.58,948200.9
564,20250113,11,5,7,220072,10852,996,68,59595.4,333791.27
565,20250226,15,6,13,128754,2737,330,31,44343.11,58136.09
566,20250927,14,5,10,83992,2565,332,73,26956.71,241613.99
567,20250926,17,1,29,185328,4848,866,67,19325.39,105499.21
568,20250609,5,6,14,220217,8452,516,45,47746.57,187831.75
569,20250507,16,3,24,30148,1503,157,11,11490.21,50681.11
570,20251024,5,6,10,209679,8243,1634,328,49687.43,580619.74
571,20250719,20,5,21,164184,10275,2800,537,37951.88,2042728.95
572,20250123,3,5,7,141067,9364,2132,502,24600.41,1423348.5
573,20251028,7,1,8,196110,2593,426,79,37509.8,268373.79
574,20251025,8,3,6,32819,1540,193,21,12778.48,21400.65
575,20251002,12,2,13,180994,14099,3807,763,64896.7,1424366.42
576,20250218,4,1,25,167248,10739,1024,196,48423.86,877277.73
577,20251005,1,4,16,88300,929,90,11,17291.19,38702.23
578,20251027,20,2,14,76587,5384,1359,376,15203.01,1190162.3
579,20250327,3,3,10,151724,10226,1731,121,35173.74,555130.56
580,20250814,3,2,10,103352,7962,1108,203,22247.32,298130.97
581,20250330,15,1,28,231465,4198,1135,196,60192.25,351670.24
582,20250408,16,3,27,199158,2505,329,80,17837.94,204986.43
583,20250706,19,1,10,125310,7720,1876,139,13336.93,495853.18
584,20250911,18,2,22,134508,1787,234,51,37408.3,176307.97
585,20250901,9,1,8,8961,592,75,7,2255.86,10810.69
586,20250826,20,2,29,233699,16749,2620,336,71341.85,428578.53
587,20250719,3,1,10,190627,13369,2892,303,54117.21,1511012.83
588,20251026,12,5,15,19964,327,40,10,3484.18,27960.3
589,20251106,11,6,16,94609,6691,1257,249,15883.83,653563.94
590,20250822,8,4,16,58202,1016,130,23,5928.29,56847.19
591,20250105,13,3,10,156396,11261,2850,649,44896.43,1066978.84
592,20250429,15,2,29,135854,10033,2601,733,16430.54,3391019.8
593,20250616,11,6,10,112893,4500,1312,337,25676.45,1182477.92
594,20250112,18,1,24,222452,5685,1311,246,26128.36,221150.82
595,20250804,15,6,15,25755,915,176,18,6455.52,62723.21
596,20250415,3,2,19,19390,717,103,30,1904.59,59114.18
597,20250912,8,5,15,111003,7717,1626,201,14005.7,219053.34
598,20250421,1,2,7,158975,1844,110,27,27092.07,120215.23
599,20250511,15,4,26,16598,688,191,24,4725.18,26588.13
600,20250519,9,2,14,62008,1466,424,115,17485.34,364140.69
601,20250218,11,1,16,200447,10660,3052,770,34410.93,1963639.86
602,20250125,17,1,16,80342,2458,354,94,21004.24,424844.43
603,20250905,11,3,6,227367,7301,1248,321,71023.26,784136.69
604,20250808,10,2,5,86275,5329,1282,279,28218.83,1235724.79
605,20251125,8,4,6,207034,10029,2006,562,81859.04,851988.17
606,20250120,9,2,17,141333,10023,2754,656,34581.38,776002.76
607,20250621,7,3,9,146645,3172,275,35,39716.73,93626.03
608,20250616,14,4,25,208138,3262,256,56,73180.98,120945.35
609,20250930,17,1,2,138721,5314,974,209,37475.78,752192.32
610,20251221,20,2,6,161668,3880,552,80,13546.12,129815.4
611,20250819,4,3,11,205121,6540,586,30,51389.13,141810.37
612,20250713,11,6,16,181419,10587,772,63,25868.69,269186.16
613,20250222,16,2,13,50509,2228,500,33,7923.18,131712.23
614,20250718,6,4,4,183934,4370,1019,185,14925.66,671542.39
615,20251218,20,6,2,199844,2282,582,92,63641.26,272730.21
616,20250912,16,5,6,52539,2496,718,153,12542.58,459879.98
617,20251129,5,6,28,198351,13314,2520,754,18859.97,740165.13
618,20251030,6,2,3,230726,15227,3123,673,56231.96,2036151.54
619,20251109,18,1,28,201317,13665,3658,1019,73856.35,3105683.5
620,20250108,9,6,13,240796,11745,955,223,36460.14,337061.39
621,20250908,7,6,5,45391,1466,373,19,4037.35,82198.7
622,20250627,11,2,16,198349,5956,1052,189,55087.08,288571.31
623,20251118,9,6,4,100104,4387,348,88,35551.43,203751.32
624,20250711,16,5,1,193855,2399,582,109,65736.97,542040.35
625,20250716,14,1,6,221123,13011,3081,820,62425.75,3852886.93
626,20250905,5,3,14,76950,4633,619,93,29036.05,436787.94
627,20250513,19,4,24,194838,5132,1298,175,45297.53,259710.81
628,20250316,20,3,21,52107,3487,541,145,12563.95,620251.84
629,20250803,14,5,28,147447,1702,163,12,22110.78,16514.57
630,20250303,3,2,23,50165,3603,211,36,5010.27,143397.2
631,20250806,17,4,3,25160,354,50,11,9888.85,12363.98
632,20251218,12,3,23,78185,4892,1235,307,25180.24,937836.98
633,20251217,10,6,6,56875,4340,1123,123,10731.95,586084.28
634,20250528,9,3,14,213774,2969,536,43,51616.93,172548.55
635,20250822,1,6,21,136953,6304,853,169,12143.36,781225.84
636,20251124,6,2,26,223010,7851,1874,298,40792.1,858429.21
637,20251101,7,3,23,173406,11908,1668,341,22855.05,898336.54
638,20250223,13,4,17,172799,4429,600,142,53339.07,117673.77
639,20250609,16,6,23,121385,8242,1963,547,28975.47,2651814.62
640,20250531,12,6,4,88586,4097,430,22,23815.78,49589.01
641,20250203,19,2,12,204995,5700,763,62,42101.07,80343.02
642,20251224,5,2,11,41759,1089,290,27,11506.57,74841.51
643,20250912,13,5,28,24110,1268,365,70,7990.51,289319.0
644,20251106,10,1,23,102505,4648,1084,221,13295.24,928197.29
645,20250221,3,4,29,153300,5237,1459,271,29304.26,1122769.76
646,20250202,16,6,17,193785,10008,1417,401,47064.96,1904252.24
647,20250116,11,5,25,235695,7742,2135,270,84505.61,1216102.51
648,20250825,20,5,30,116959,6113,948,48,9892.49,127573.15
649,20251104,18,2,8,224920,15087,3020,426,89334.28,1488478.92
650,20251025,4,6,24,96949,4742,1005,242,23687.94,325782.73
651,20250916,12,2,24,90208,5460,601,60,20674.35,66690.03
652,20250612,18,2,8,6249,331,19,2,1326.91,2981.1
653,20250225,17,5,27,28901,1932,509,72,8739.56,240670.0
654,20250525,2,2,11,141355,11021,2694,543,15647.61,1731371.01
655,20250523,8,2,29,67611,4932,1370,232,14607.55,1085906.75
656,20251115,18,4,6,29242,1951,186,54,7034.73,232034.79
657,20250806,15,4,18,98202,5487,651,40,25568.8,61510.89
658,20250803,19,4,19,15534,1031,218,15,4140.13,17427.85
659,20250113,6,1,12,87694,4859,1167,94,31614.71,160585.68
660,20250828,6,3,1,172907,1997,177,17,43932.89,22406.88
661,20250316,3,2,7,44530,812,142,14,10463.53,26040.21
662,20250531,5,6,9,18340,826,99,22,5959.33,38650.36
663,20250930,20,4,29,173748,3878,213,11,27456.2,51870.14
664,20251020,17,5,7,160046,8499,737,148,53739.06,618378.89
665,20251101,2,6,29,147952,2045,154,9,30283.98,35065.53
666,20251231,3,4,14,11951,934,58,14,3895.39,55863.02
667,20250315,7,4,30,195719,4300,217,54,37569.97,245453.5
668,20251118,5,3,8,227966,11735,1953,538,29082.06,2443827.47
669,20251005,5,4,22,41794,2152,313,74,11433.06,244058.28
670,20250127,15,6,12,116059,5007,535,76,35604.62,209060.34
671,20250422,10,6,4,73041,2938,286,65,17856.55,227198.87
672,20250613,9,6,29,206678,5260,764,114,80374.8,380264.55
673,20250216,2,3,5,115453,7320,1346,334,44190.76,993690.01
674,20250808,17,4,9,56528,3653,734,195,10747.22,443937.44
675,20250920,12,6,30,48131,3546,723,74,11961.44,213861.13
676,20250708,13,4,12,29853,1806,202,23,8695.57,112082.38
677,20250918,5,1,13,177707,13183,3268,872,42741.71,3561442.82
678,20250930,17,6,20,235806,17051,2433,635,34044.81,776195.21
679,20251227,11,1,4,114659,2428,186,51,42806.05,104590.81
680,20250206,1,1,14,39327,1783,170,46,13895.29,59455.3
681,20251218,8,4,18,51217,2121,256,26,14217.68,26595.26
682,20251221,19,4,22,60069,1553,168,49,7533.23,194169.0
683,20250218,16,4,22,233971,2722,629,114,20421.27,299879.86
684,20250831,2,3,22,172625,10159,2005,445,31667.04,1292682.51
685,20251112,10,2,4,125616,6352,1474,300,27551.95,645032.97
686,20250409,16,3,3,119234,5927,413,123,42132.81,449134.89
687,20251215,14,5,24,200491,6190,776,139,75308.47,133272.72
688,20250121,16,1,3,50489,1184,248,35,10176.39,85666.5
689,20250101,8,1,30,101300,4059,208,39,12982.78,104374.47
690,20250322,17,6,24,97103,3452,503,87,17677.03,173694.14
691,20250304,8,6,9,28229,972,201,29,4280.27,39966.87
692,20251101,13,4,17,245393,15847,4726,437,75908.9,1101120.93
693,20250812,12,5,17,101979,4626,406,77,18084.96,281453.37
694,20250826,2,5,9,61222,3388,636,111,6272.79,111568.83
695,20250324,19,6,16,98690,7747,2312,689,33332.26,3392399.64
696,20251012,4,5,16,11208,603,124,37,2020.17,131600.29
697,20250804,6,3,19,134803,2707,238,20,35585.32,16227.0
698,20251030,3,6,15,232349,13016,1807,374,68273.45,855262.54
699,20251202,14,1,18,49151,3208,367,89,9809.7,88728.98
700,20251227,1,3,22,71596,2942,255,63,21291.47,191307.24
701,20250207,17,5,24,171751,6854,1167,334,45595.42,1604244.8
702,20250704,13,4,14,195792,7538,920,49,51645.97,162748.61
703,20251028,12,2,22,198500,13611,2831,762,44580.17,2775213.13
704,20250706,10,4,21,172064,7561,822,94,33007.21,414463.5
705,20250113,10,3,4,50518,1094,77,16,5800.61,38497.94
706,20250516,13,5,10,14914,1192,313,26,5626.86,123041.33
707,20250216,2,2,12,74838,1173,257,75,28687.33,192652.77
708,20250429,5,6,12,132227,2247,567,159,14904.25,196347.1
709,20250822,3,6,30,174381,9138,2685,195,57251.06,718969.97
710,20250316,1,2,20,203865,11655,1026,276,37340.59,524405.44
711,20250508,17,6,13,239557,15945,2123,193,41460.87,164400.53
712,20250729,11,6,10,24804,1567,244,35,5915.71,79961.88
713,20251017,9,3,8,54003,3473,652,126,21547.92,431149.5
714,20250929,3,6,5,64316,749,76,21,23914.91,64794.42
715,20250203,4,2,23,169036,11070,703,45,47413.21,200174.65
716,20250213,1,4,23,109295,1415,393,111,32460.38,512929.55
717,20250810,12,5,5,35076,912,140,15,12158.36,18554.28
718,20250523,6,1,22,25758,1638,472,141,8360.15,523969.1
719,20251016,5,6,25,92735,3317,825,111,31457.7,92476.94
720,20250728,16,4,14,184847,6554,895,258,46740.94,971228.05
721,20250912,5,4,28,10508,224,49,9,2439.03,39130.06
722,20251012,5,6,3,207216,7630,2284,353,26549.29,295525.11
723,20251224,17,3,30,200410,13009,3388,903,40645.05,1046515.8
724,20250511,1,1,16,245774,6262,522,43,91528.73,126803.67
725,20250517,7,1,16,132837,6495,1855,156,43151.32,203246.08
726,20250518,1,6,22,89615,1467,275,15,24232.36,31859.17
727,20251026,14,5,18,153486,10522,1998,192,15500.62,206485.19
728,20250829,17,3,12,5536,238,66,7,1768.07,7224.95
729,20250205,18,2,21,41076,3008,839,205,14194.34,214021.31
730,20250811,14,4,16,221739,15973,2509,539,66318.7,1650128.97
731,20250417,16,5,28,247590,3559,644,77,21896.44,299078.95
732,20250517,8,1,21,42922,991,116,25,4037.67,102022.66
733,20250527,19,6,26,218690,15764,4496,447,56866.78,2204637.99
734,20251130,13,6,29,222519,7589,2130,174,34628.31,543704.01
735,20250424,17,2,2,110150,6267,1394,101,16722.82,241001.19
736,20250519,15,6,20,225469,15586,2275,542,19281.76,2615247.06
737,20250928,13,1,18,132451,7100,1917,397,38750.79,1851103.55
738,20250121,11,4,16,89453,6865,1420,386,12112.3,1312468.9
739,20251119,3,4,25,199868,3131,504,138,38202.41,310870.75
740,20250505,1,1,15,18603,671,169,39,2283.17,191453.97
741,20250706,5,2,4,12826,988,179,16,1755.47,30240.13
742,20251111,15,4,2,188445,10179,2418,453,69603.04,706555.34
743,20251117,4,1,10,184617,3439,234,14,72587.19,26145.34
744,20250626,16,2,4,243353,12171,1637,162,69359.96,260511.52
745,20250430,5,3,11,92755,6369,1081,295,8526.36,386879.91
746,20250406,17,5,4,89365,5856,1371,118,14699.42,392986.52
747,20250406,14,1,17,247982,5872,1729,509,87006.03,1467903.88
748,20251229,8,3,18,177314,14008,1170,241,34881.24,725454.68
749,20250304,7,1,29,217432,7880,2283,355,37542.95,1558230.56
750,20250125,16,6,21,58364,3002,732,145,13210.0,509717.57
751,20250117,20,5,28,228035,6397,811,208,71259.8,590842.96
752,20250804,3,5,6,16621,473,42,4,3311.44,16973.98
753,20250515,4,5,1,165172,3620,296,22,44985.71,69894.09
754,20250413,2,5,28,130824,8281,1696,340,16464.46,953062.49
755,20250203,18,6,4,174139,12278,3392,979,60237.85,4668534.85
756,20251218,9,2,20,121588,5985,465,65,21128.32,137278.31
757,20250111,6,2,9,125471,7076,507,38,21602.81,72837.06
758,20250926,11,6,11,134477,1745,432,75,40114.59,187395.71
759,20251001,10,1,9,241756,4415,1001,54,52580.09,97918.83
760,20251130,11,6,27,202374,15906,4653,947,38811.74,1968420.49
761,20250117,9,5,2,247350,3915,584,82,68328.62,109094.81
762,20250407,1,3,10,240554,17804,5322,1266,33226.19,5651064.56
763,20250208,18,6,27,150109,2607,355,87,59644.78,85897.33
764,20250614,18,6,7,151427,10783,2781,224,17588.75,1008650.68
765,20251005,17,3,14,193643,2645,292,29,77277.74,107921.91
766,20250503,10,3,15,207050,12242,2022,410,72640.41,779273.49
767,20250630,20,1,1,89963,1544,177,42,17492.19,131627.28
768,20250411,4,2,7,150752,11215,2223,301,53485.36,717274.07
769,20250907,14,5,28,125157,6277,1020,118,44956.75,389750.08
770,20251121,7,3,5,86414,5962,641,56,23159.01,124403.31
771,20250427,17,1,23,243166,5964,995,263,87094.94,467787.56
772,20250606,9,5,3,53202,532,158,27,14159.46,85326.3
